0	0	0	0	
0	0	0	0	
0.475728155339806	0.729323308270677	0.151694915254237	0.444461219877723	
0.364382610993083	0.437264310620499	0.269379576137208	0.367741627630512	
0.318847415436025	0.343761781732013	0.204731466174053	0.312420986425499	
0.404069972399142	0.39095596280024	0.29860579398565	0.350544631976773	
0.233165849085755	0.160382189017962	0.252902248903292	0.228455054685398	
0.2616123641312	0.447225863065805	0.33398254192406	0.384922291163549	
0.313117838826526	0.573988121256282	0.369464325561169	0.476626979480112	
0.265536875026018	0.403040307035742	0.360584217574826	0.405896436360999	
0.287428272253739	0.504998026224707	0.368660717520815	0.428373862822799	
0.2635998539613	0.0346019074316707	0.04702329594478	0.0496471152809579	
0.247803041463613	0.178366702928186	0.229501718420938	0.254190981912724	
0.481859161856921	0.320423821689402	0.250029124752347	0.327929825393046	
0.381128670405239	0.40135614932739	0.37054317047052	0.393746319648758	
0.252895126371605	0.198090504312443	0.127145640818275	0.1566972498717	
0.394764206239167	0.366130421733075	0.254339474533535	0.317148979483686	
0.207954550910361	0.18827337162336	0.211680950656887	0.192891737513889	
0.248558264628025	0.360690629300237	0.359104600404595	0.371425758058564	
0.272363089409709	0.204304071959119	0.352707585058661	0.348676030045147	
0.30174152600178	0.173055043022652	0.209642349812266	0.205006990506963	
0.159685788063309	0.178334602750657	0.220371368513696	0.23715318099807	
0.185512075181708	0.100873700579473	0.243719059692339	0.245465349038358	
0.619857945132888	0.232660814935275	0.0973368647593056	0.207527036849322	
0.40053143321611	0.297634724369281	0.202727502159332	0.251797437077445	
0.372887769561142	0.497350278300146	0.441908325746517	0.507942421882344	
0.405467910639782	0.435869466716415	0.39347317897555	0.455201966217569	
0.377011801507778	0.384680378281966	0.253265017796624	0.302127854795557	
0.315666879187805	0.40152015643843	0.232447137095593	0.292101359472178	
0.22722797802803	0.34507777716206	0.235892111363383	0.282476291912621	
0.265111413615351	0.276434599257165	0.266752973859787	0.279699487488352	
0.304257334211464	0.326425577148065	0.214890219146824	0.273208365895958	
0.268206505886549	0.277260746061835	0.190254795198292	0.223550094140819	
0.212981474563907	0.282126470688176	0.177815750260681	0.216797487457938	
0.25829140131031	0.280257997891735	0.157007857865632	0.217738973900411	
0.352911327666678	0.276747019109433	0.207538907067625	0.232511756844244	
0.323848205422858	0.254865682286665	0.190784910285653	0.227033783049476	
0.280441083531962	0.342418527169741	0.244771250454951	0.284588078863333	
